job,education,contact,poutcome,age_group,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,y
admin.,university.degree,cellular,failure,pre-retirement(46-64y),10.710416666666665,5.0,0.0,1.0,-1.8,92.893,-46.2,yes
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),1.95,1.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,high.school,cellular,nonexistent,youth segment(17-30y),0.4,2.0,0.0,0.0,-1.8,92.893,-46.2,no
blue-collar,basic.4y,telephone,nonexistent,youth segment(17-30y),6.7,6.0,0.0,0.0,1.4,94.465,-41.8,no
retired,university.degree,cellular,nonexistent,pre-retirement(46-64y),2.9,1.0,0.0,0.0,1.4,93.444,-36.1,no
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),1.4166666666666667,3.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),0.7,3.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,university.degree,telephone,nonexistent,pre-retirement(46-64y),3.95,1.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,professional.course,cellular,nonexistent,pre-retirement(46-64y),1.7666666666666666,1.0,0.0,0.0,1.4,93.444,-36.1,no
technician,high.school,telephone,nonexistent,mid-career(31-45y),0.2833333333333333,6.0,0.0,0.0,1.4,94.465,-41.8,no
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),1.55,4.0,0.0,0.0,1.4,93.918,-42.7,no
blue-collar,university.degree,telephone,nonexistent,youth segment(17-30y),9.3,6.0,0.0,0.0,1.1,93.994,-36.4,no
blue-collar,basic.6y,telephone,nonexistent,mid-career(31-45y),3.7666666666666666,1.0,0.0,0.0,1.1,93.994,-36.4,no
blue-collar,basic.4y,cellular,nonexistent,youth segment(17-30y),5.15,2.0,0.0,0.0,1.4,93.918,-42.7,no
blue-collar,basic.6y,cellular,nonexistent,youth segment(17-30y),7.9,2.0,0.0,0.0,1.4,93.918,-42.7,yes
student,professional.course,telephone,nonexistent,youth segment(17-30y),3.8666666666666667,2.0,0.0,0.0,-0.1,93.2,-42.0,no
admin.,university.degree,telephone,success,pre-retirement(46-64y),10.710416666666665,1.0,6.0,2.0,-3.0,92.713,-33.0,yes
blue-collar,basic.4y,cellular,nonexistent,youth segment(17-30y),0.7,3.0,0.0,0.0,-1.8,93.075,-47.1,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),4.1,3.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),0.9,4.0,0.0,0.0,1.4,93.444,-36.1,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),1.55,1.0,0.0,0.0,1.4,93.444,-36.1,no
blue-collar,high.school,cellular,success,mid-career(31-45y),0.65,1.0,10.0,1.0,-1.8,92.893,-46.2,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),10.05,1.0,0.0,0.0,1.4,93.444,-36.1,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),1.5,1.0,0.0,0.0,1.1,93.994,-36.4,no
technician,university.degree,cellular,failure,mid-career(31-45y),2.816666666666667,3.0,0.0,1.0,-1.8,92.893,-46.2,no
technician,professional.course,telephone,nonexistent,pre-retirement(46-64y),3.283333333333333,3.0,0.0,0.0,1.4,94.465,-41.8,no
retired,high.school,cellular,nonexistent,pre-retirement(46-64y),2.4166666666666665,2.0,0.0,0.0,-2.9,92.963,-40.8,no
admin.,high.school,cellular,failure,pre-retirement(46-64y),5.483333333333333,2.0,9.0,4.0,-1.7,94.027,-38.3,no
entrepreneur,university.degree,cellular,nonexistent,mid-career(31-45y),7.65,1.0,0.0,0.0,-0.1,93.2,-42.0,no
management,university.degree,telephone,nonexistent,pre-retirement(46-64y),6.316666666666666,2.0,0.0,0.0,1.1,93.994,-36.4,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),2.033333333333333,6.0,0.0,0.0,1.1,93.994,-36.4,no
management,high.school,telephone,nonexistent,mid-career(31-45y),0.25,1.0,0.0,0.0,-1.7,94.055,-39.8,no
admin.,basic.9y,telephone,nonexistent,mid-career(31-45y),2.2333333333333334,1.0,0.0,0.0,1.1,93.994,-36.4,no
management,high.school,cellular,failure,pre-retirement(46-64y),3.066666666666667,1.0,0.0,1.0,-0.1,93.2,-42.0,no
housemaid,basic.4y,telephone,nonexistent,pre-retirement(46-64y),0.9,6.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,professional.course,cellular,nonexistent,mid-career(31-45y),10.710416666666665,4.0,0.0,0.0,-0.1,93.2,-42.0,yes
technician,professional.course,cellular,nonexistent,mid-career(31-45y),2.25,4.0,0.0,0.0,-0.1,93.2,-42.0,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),10.710416666666665,1.0,0.0,0.0,1.4,94.465,-41.8,no
admin.,basic.4y,cellular,nonexistent,pre-retirement(46-64y),8.416666666666666,6.0,0.0,0.0,-0.1,93.2,-42.0,no
blue-collar,basic.9y,cellular,nonexistent,pre-retirement(46-64y),10.710416666666665,1.0,0.0,0.0,-0.1,93.2,-42.0,yes
blue-collar,university.degree,telephone,nonexistent,mid-career(31-45y),4.566666666666666,2.0,0.0,0.0,1.4,94.465,-41.8,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),2.9,1.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,basic.9y,telephone,nonexistent,pre-retirement(46-64y),1.8666666666666667,2.0,0.0,0.0,1.1,93.994,-36.4,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),10.710416666666665,3.0,0.0,0.0,1.1,93.994,-36.4,yes
housemaid,university.degree,cellular,nonexistent,mid-career(31-45y),5.8,1.0,0.0,0.0,1.4,93.444,-36.1,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),9.8,3.0,0.0,0.0,1.1,93.994,-36.4,yes
management,university.degree,telephone,nonexistent,mid-career(31-45y),0.9833333333333333,1.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),0.3333333333333333,1.0,0.0,0.0,1.4,93.444,-36.1,no
self-employed,high.school,cellular,nonexistent,mid-career(31-45y),5.883333333333334,2.0,0.0,0.0,1.4,93.918,-42.7,no
blue-collar,high.school,telephone,nonexistent,youth segment(17-30y),2.066666666666667,2.0,0.0,0.0,1.4,94.465,-41.8,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),0.8166666666666667,6.0,0.0,0.0,1.4,93.918,-42.7,no
technician,professional.course,cellular,failure,pre-retirement(46-64y),1.0166666666666666,1.0,0.0,1.0,-0.1,93.2,-42.0,no
services,high.school,cellular,nonexistent,youth segment(17-30y),0.85,4.0,0.0,0.0,-1.8,92.893,-46.2,no
services,high.school,telephone,nonexistent,mid-career(31-45y),1.8666666666666667,1.0,0.0,0.0,1.4,93.918,-42.7,no
self-employed,university.degree,cellular,success,mid-career(31-45y),7.266666666666667,1.0,3.0,1.0,-2.9,92.963,-40.8,yes
technician,professional.course,telephone,nonexistent,mid-career(31-45y),7.533333333333333,1.0,0.0,0.0,1.4,93.918,-42.7,no
retired,university.degree,cellular,nonexistent,retirees(65+),2.783333333333333,6.0,0.0,0.0,-1.8,92.843,-50.0,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),1.8,5.0,0.0,0.0,1.1,93.994,-36.4,no
entrepreneur,high.school,cellular,nonexistent,pre-retirement(46-64y),5.783333333333333,2.0,0.0,0.0,1.4,93.918,-42.7,no
student,university.degree,telephone,nonexistent,mid-career(31-45y),2.283333333333333,3.0,0.0,0.0,-2.9,92.963,-40.8,no
technician,university.degree,telephone,nonexistent,youth segment(17-30y),1.7333333333333334,6.0,0.0,0.0,1.1,93.994,-36.4,no
services,high.school,cellular,nonexistent,youth segment(17-30y),9.133333333333333,1.0,0.0,0.0,-1.8,92.893,-46.2,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),4.683333333333334,2.0,0.0,0.0,1.4,93.444,-36.1,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),0.3333333333333333,6.0,0.0,0.0,-0.1,93.2,-42.0,no
retired,high.school,telephone,nonexistent,pre-retirement(46-64y),3.1333333333333333,6.0,0.0,0.0,1.4,93.918,-42.7,no
management,basic.9y,telephone,nonexistent,mid-career(31-45y),2.15,1.0,0.0,0.0,1.1,93.994,-36.4,no
services,high.school,cellular,nonexistent,pre-retirement(46-64y),1.7833333333333334,2.0,0.0,0.0,-1.8,92.893,-46.2,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),3.5,1.0,0.0,0.0,-1.8,92.843,-50.0,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),1.45,3.0,0.0,0.0,1.4,94.465,-41.8,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),3.216666666666667,3.0,0.0,0.0,1.4,94.465,-41.8,no
retired,university.degree,cellular,failure,retirees(65+),1.3166666666666667,2.0,0.0,2.0,-2.9,92.201,-31.4,no
admin.,high.school,cellular,failure,mid-career(31-45y),6.916666666666667,2.0,8.0,2.0,-3.0,92.713,-33.0,yes
blue-collar,basic.6y,telephone,nonexistent,pre-retirement(46-64y),1.4333333333333333,2.0,0.0,0.0,1.4,94.465,-41.8,no
admin.,basic.9y,cellular,nonexistent,pre-retirement(46-64y),1.8333333333333333,5.0,0.0,0.0,-0.1,93.2,-42.0,no
housemaid,basic.4y,telephone,nonexistent,pre-retirement(46-64y),2.6333333333333333,6.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),1.65,1.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.2833333333333334,5.0,0.0,0.0,-0.1,93.2,-42.0,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),3.65,1.0,0.0,0.0,-1.8,92.893,-46.2,no
technician,professional.course,telephone,nonexistent,pre-retirement(46-64y),1.4833333333333334,1.0,0.0,0.0,1.1,93.994,-36.4,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),1.9,3.0,0.0,0.0,1.1,93.994,-36.4,no
technician,basic.9y,telephone,nonexistent,youth segment(17-30y),6.116666666666666,6.0,0.0,0.0,1.4,93.918,-42.7,yes
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),3.683333333333333,1.0,0.0,0.0,-0.1,93.2,-42.0,no
retired,high.school,cellular,failure,pre-retirement(46-64y),7.383333333333334,2.0,0.0,2.0,-1.7,94.027,-38.3,yes
admin.,high.school,cellular,nonexistent,pre-retirement(46-64y),1.45,5.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,failure,mid-career(31-45y),2.3333333333333335,3.0,0.0,1.0,-3.4,92.649,-30.1,no
services,high.school,telephone,nonexistent,mid-career(31-45y),2.1333333333333333,1.0,0.0,0.0,-1.8,92.893,-46.2,no
retired,basic.6y,cellular,failure,retirees(65+),2.683333333333333,2.0,0.0,1.0,-2.9,92.201,-31.4,yes
blue-collar,university.degree,cellular,nonexistent,pre-retirement(46-64y),10.710416666666665,1.0,0.0,0.0,-2.9,92.201,-31.4,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),1.6,2.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,professional.course,telephone,nonexistent,mid-career(31-45y),2.033333333333333,1.0,0.0,0.0,1.4,94.465,-41.8,no
technician,basic.4y,cellular,success,pre-retirement(46-64y),5.1,3.0,3.0,1.0,-3.4,92.431,-26.9,yes
blue-collar,basic.4y,telephone,nonexistent,youth segment(17-30y),2.7,2.0,0.0,0.0,-1.8,92.893,-46.2,no
retired,basic.4y,cellular,nonexistent,retirees(65+),8.533333333333333,6.0,0.0,0.0,-1.8,93.075,-47.1,yes
student,basic.6y,cellular,success,youth segment(17-30y),4.883333333333334,2.0,4.0,2.0,-2.9,92.201,-31.4,yes
blue-collar,basic.4y,cellular,failure,pre-retirement(46-64y),7.6,1.0,0.0,1.0,-0.1,93.2,-42.0,no
housemaid,professional.course,cellular,success,pre-retirement(46-64y),6.466666666666667,3.0,6.0,1.0,-1.7,94.215,-40.3,yes
services,university.degree,telephone,nonexistent,pre-retirement(46-64y),0.75,2.0,0.0,0.0,-1.8,92.893,-46.2,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),9.883333333333333,1.0,0.0,0.0,-0.1,93.2,-42.0,yes
blue-collar,high.school,telephone,nonexistent,mid-career(31-45y),2.0833333333333335,2.0,0.0,0.0,1.1,93.994,-36.4,no
technician,university.degree,cellular,nonexistent,mid-career(31-45y),10.710416666666665,3.0,0.0,0.0,-0.1,93.2,-42.0,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),8.65,6.0,0.0,0.0,1.4,93.444,-36.1,yes
admin.,high.school,telephone,nonexistent,youth segment(17-30y),2.6,6.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),0.45,4.0,0.0,0.0,1.4,93.444,-36.1,no
blue-collar,basic.9y,cellular,nonexistent,youth segment(17-30y),2.75,1.0,0.0,0.0,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,failure,mid-career(31-45y),8.216666666666667,2.0,0.0,1.0,-0.1,93.2,-42.0,yes
student,high.school,cellular,nonexistent,youth segment(17-30y),3.933333333333333,2.0,0.0,0.0,-1.8,92.843,-50.0,no
retired,university.degree,cellular,nonexistent,pre-retirement(46-64y),0.8,1.0,0.0,0.0,-1.8,93.075,-47.1,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),2.6333333333333333,3.0,0.0,0.0,1.4,93.918,-42.7,no
unemployed,university.degree,cellular,success,youth segment(17-30y),3.3833333333333333,1.0,3.0,3.0,-1.7,94.027,-38.3,yes
admin.,basic.9y,telephone,nonexistent,mid-career(31-45y),8.516666666666667,1.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),2.9,2.0,0.0,0.0,-1.8,92.893,-46.2,no
admin.,university.degree,telephone,nonexistent,pre-retirement(46-64y),3.55,2.0,0.0,0.0,1.1,93.994,-36.4,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),2.7666666666666666,1.0,0.0,0.0,1.1,93.994,-36.4,no
self-employed,university.degree,cellular,nonexistent,mid-career(31-45y),3.466666666666667,1.0,0.0,0.0,-0.1,93.2,-42.0,no
student,high.school,cellular,success,youth segment(17-30y),3.15,1.0,6.0,4.0,-1.1,94.601,-49.5,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),7.583333333333333,2.0,0.0,0.0,1.1,93.994,-36.4,no
blue-collar,high.school,cellular,nonexistent,mid-career(31-45y),10.710416666666665,1.0,0.0,0.0,-0.1,93.2,-42.0,no
retired,basic.4y,cellular,nonexistent,pre-retirement(46-64y),7.75,4.0,0.0,0.0,-1.8,93.075,-47.1,yes
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),0.65,2.0,0.0,0.0,1.4,94.465,-41.8,no
blue-collar,basic.9y,cellular,nonexistent,youth segment(17-30y),4.9,1.0,0.0,0.0,-1.8,92.893,-46.2,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),10.710416666666665,4.0,0.0,0.0,1.4,93.918,-42.7,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),3.1333333333333333,2.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,basic.9y,cellular,nonexistent,youth segment(17-30y),10.710416666666665,4.0,0.0,0.0,-1.8,92.893,-46.2,yes
management,high.school,telephone,nonexistent,mid-career(31-45y),0.7833333333333333,1.0,0.0,0.0,-0.1,93.2,-42.0,no
technician,university.degree,cellular,nonexistent,pre-retirement(46-64y),2.966666666666667,5.0,0.0,0.0,1.4,93.444,-36.1,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),2.783333333333333,1.0,0.0,0.0,-2.9,92.201,-31.4,yes
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),4.383333333333334,2.0,0.0,0.0,-2.9,92.963,-40.8,no
admin.,university.degree,telephone,nonexistent,youth segment(17-30y),3.5833333333333335,1.0,0.0,0.0,1.4,93.918,-42.7,no
services,high.school,cellular,nonexistent,mid-career(31-45y),10.710416666666665,1.0,0.0,0.0,-1.8,92.893,-46.2,yes
housemaid,university.degree,telephone,nonexistent,mid-career(31-45y),1.7333333333333334,1.0,0.0,0.0,1.1,93.994,-36.4,no
blue-collar,basic.6y,cellular,nonexistent,mid-career(31-45y),3.7666666666666666,1.0,0.0,0.0,1.4,93.918,-42.7,no
technician,basic.9y,cellular,nonexistent,mid-career(31-45y),4.983333333333333,3.0,0.0,0.0,1.4,93.918,-42.7,no
technician,professional.course,cellular,nonexistent,youth segment(17-30y),2.2666666666666666,1.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),0.4,6.0,0.0,0.0,1.4,93.444,-36.1,no
student,university.degree,cellular,nonexistent,mid-career(31-45y),2.5166666666666666,2.0,0.0,0.0,-0.1,93.2,-42.0,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),1.1333333333333333,3.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),3.1333333333333333,2.0,0.0,0.0,1.1,93.994,-36.4,no
management,university.degree,cellular,nonexistent,pre-retirement(46-64y),2.316666666666667,2.0,0.0,0.0,-0.1,93.2,-42.0,no
blue-collar,university.degree,telephone,nonexistent,mid-career(31-45y),2.2666666666666666,1.0,0.0,0.0,1.4,94.465,-41.8,no
technician,professional.course,telephone,nonexistent,youth segment(17-30y),1.8666666666666667,5.0,0.0,0.0,1.4,94.465,-41.8,no
housemaid,basic.4y,cellular,nonexistent,pre-retirement(46-64y),2.15,1.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,failure,mid-career(31-45y),2.3333333333333335,2.0,0.0,1.0,-0.1,93.2,-42.0,no
blue-collar,professional.course,cellular,nonexistent,mid-career(31-45y),1.9,1.0,0.0,0.0,-1.8,92.893,-46.2,no
admin.,professional.course,telephone,nonexistent,pre-retirement(46-64y),2.9833333333333334,1.0,0.0,0.0,1.1,93.994,-36.4,no
services,high.school,telephone,nonexistent,mid-career(31-45y),1.8166666666666667,1.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.7833333333333334,1.0,0.0,0.0,1.4,93.444,-36.1,no
technician,basic.9y,telephone,nonexistent,pre-retirement(46-64y),2.433333333333333,6.0,0.0,0.0,1.1,93.994,-36.4,no
blue-collar,high.school,telephone,nonexistent,pre-retirement(46-64y),9.333333333333334,4.0,0.0,0.0,1.1,93.994,-36.4,no
management,university.degree,cellular,failure,pre-retirement(46-64y),4.683333333333334,2.0,0.0,1.0,-1.1,94.199,-37.5,no
blue-collar,basic.9y,telephone,nonexistent,pre-retirement(46-64y),6.766666666666667,2.0,0.0,0.0,1.1,93.994,-36.4,no
management,basic.9y,telephone,nonexistent,mid-career(31-45y),4.0,2.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),2.9,2.0,0.0,0.0,1.4,94.465,-41.8,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),1.5333333333333334,1.0,0.0,0.0,1.4,94.465,-41.8,no
technician,professional.course,cellular,failure,mid-career(31-45y),10.710416666666665,3.0,0.0,1.0,-1.8,92.893,-46.2,no
services,professional.course,cellular,nonexistent,pre-retirement(46-64y),0.9166666666666666,5.0,0.0,0.0,1.4,93.918,-42.7,no
admin.,high.school,cellular,failure,youth segment(17-30y),10.710416666666665,2.0,0.0,1.0,-1.8,92.893,-46.2,yes
technician,university.degree,cellular,nonexistent,pre-retirement(46-64y),1.4333333333333333,2.0,0.0,0.0,1.4,93.444,-36.1,no
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),5.116666666666666,1.0,0.0,0.0,-0.1,93.2,-42.0,no
blue-collar,high.school,telephone,nonexistent,youth segment(17-30y),0.48333333333333334,1.0,0.0,0.0,1.4,94.465,-41.8,no
retired,high.school,cellular,failure,retirees(65+),2.716666666666667,1.0,0.0,1.0,-2.9,92.963,-40.8,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),4.5,5.0,0.0,0.0,1.4,93.918,-42.7,no
technician,professional.course,cellular,nonexistent,pre-retirement(46-64y),2.283333333333333,4.0,0.0,0.0,1.4,93.918,-42.7,no
management,university.degree,telephone,nonexistent,pre-retirement(46-64y),1.7666666666666666,3.0,0.0,0.0,1.1,93.994,-36.4,no
technician,university.degree,cellular,nonexistent,pre-retirement(46-64y),1.75,2.0,0.0,0.0,-1.8,93.369,-34.8,no
admin.,high.school,telephone,nonexistent,youth segment(17-30y),1.8333333333333333,2.0,0.0,0.0,1.1,93.994,-36.4,no
admin.,basic.9y,cellular,nonexistent,mid-career(31-45y),6.183333333333334,2.0,0.0,0.0,-2.9,92.201,-31.4,no
technician,professional.course,cellular,nonexistent,youth segment(17-30y),2.2333333333333334,4.0,0.0,0.0,1.4,93.918,-42.7,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),0.7333333333333333,2.0,0.0,0.0,-1.8,93.075,-47.1,no
technician,professional.course,telephone,nonexistent,pre-retirement(46-64y),1.7166666666666666,3.0,0.0,0.0,1.1,93.994,-36.4,no
management,high.school,cellular,nonexistent,mid-career(31-45y),5.933333333333334,2.0,0.0,0.0,-0.1,93.2,-42.0,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),2.85,1.0,0.0,0.0,-0.1,93.798,-40.4,yes
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),10.710416666666665,1.0,0.0,0.0,1.4,93.444,-36.1,no
admin.,high.school,telephone,nonexistent,pre-retirement(46-64y),2.2,1.0,0.0,0.0,1.1,93.994,-36.4,no
management,university.degree,cellular,nonexistent,pre-retirement(46-64y),10.710416666666665,1.0,0.0,0.0,-2.9,92.963,-40.8,no
services,basic.9y,cellular,nonexistent,pre-retirement(46-64y),3.7666666666666666,4.0,0.0,0.0,1.4,93.444,-36.1,no
management,high.school,cellular,nonexistent,mid-career(31-45y),4.266666666666667,2.0,0.0,0.0,-0.1,93.2,-42.0,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.8,1.0,0.0,0.0,-0.1,93.2,-42.0,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),1.5666666666666667,1.0,0.0,0.0,-0.1,93.2,-42.0,no
admin.,high.school,telephone,nonexistent,pre-retirement(46-64y),1.2,1.0,0.0,0.0,1.1,93.994,-36.4,no
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),0.25,6.0,0.0,0.0,-1.8,92.893,-46.2,no
student,high.school,cellular,nonexistent,mid-career(31-45y),2.4833333333333334,1.0,0.0,0.0,1.4,93.918,-42.7,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),1.7166666666666666,3.0,0.0,0.0,1.1,93.994,-36.4,no
retired,basic.4y,cellular,nonexistent,retirees(65+),1.4166666666666667,1.0,0.0,0.0,-1.8,92.843,-50.0,no
technician,university.degree,telephone,nonexistent,youth segment(17-30y),5.7,1.0,0.0,0.0,1.4,94.465,-41.8,no
